ERD_ERS_Beta_C4,ERD_ERS_Beta_C3,ERD_ERS_Beta_Cz,ERD_ERS_Mu_C4,ERD_ERS_Mu_C3,ERD_ERS_Mu_Cz,Label
1.563078328754059,5.737279451500333,7.167048955890384,-15.666105532619088,0.867445645872004,-6.699071125730269,1
8.405648978188152,6.909989150466399,9.336846975525216,-12.558053623455178,-8.106679071599702,-10.69198886667145,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-24.91719600368187,-15.349831086824658,-18.515713811837752,28.34232858208192,22.73810332575738,21.676131324396085,1
-31.42953208296569,-33.20101579418851,-32.27762368544445,-30.322848841405936,-30.64972669637211,-34.70148939680637,2
0.0,0.0,0.0,0.0,0.0,0.0,0
2.910799477068504,9.867325526624416,16.532141206269856,24.998897929879075,2.3333866946957995,10.056478812247818,1
-6.81777249409077,-10.234302213612516,-6.9682266902356185,6.4629839371332345,-42.93237248302233,-7.102448466808334,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-16.192067948736273,-17.749811089835493,-3.156010437955461,-32.03908025061975,-9.987011676096536,-16.97005708349527,1
-4.990519067296375,-23.80285113712717,-10.320916434313585,14.734929467399695,38.78842129637762,54.35014476667772,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0957941415449332,-9.14333699946507,-5.003391097032262,-11.529378510030549,8.121403331691617,-11.659472044454654,1
5.339218544038792,-6.8685774781322815,-1.443673312338916,5.109312934949483,2.595075673516849,-4.269052788175119,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-3.441229882018088,-9.77724943952674,-6.439007061818527,-29.08182934165313,59.57604136025115,36.40937244990074,1
15.41201018086046,9.209859273367892,-0.2638785476455357,-15.841522845936796,39.05938771274792,17.294133277641134,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-20.011749145109384,-1.712235949274889,2.761000429509884,11.657017816799806,20.733874941848526,4.515992110902505,1
-20.599147398590496,0.4220902931217348,5.433262732380928,-9.542173865457812,35.07302696696408,30.121037987206066,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-2.839547399005069,18.63028007848739,20.44892133085935,-12.452310254031,-3.2156890685913884,23.570672593954374,1
-9.167240601489087,5.3253742500851695,3.100946470899381,-0.2390063487495347,9.31520216602702,7.191959605989711,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-1.391686011417426,-2.629654432096189,-6.129791627796003,-0.87635924287407,8.26629061549578,-2.767084755847306,1
13.24321447158829,8.790076855368984,5.152294736191157,10.184238207346285,6.611916020782975,-1.750655349634452,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-0.378951098590857,-2.566317879350246,-6.408199238244035,-0.6479467906461773,10.127724440627471,3.2782330596474423,1
3.4919876942224737,-10.57836208785118,-6.679481492909253,15.185576887508637,0.7781469792473055,3.990971537616751,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-26.67362322339483,-28.028377713729093,-29.079599522236578,-4.296873010626257,-1.577018766409351,2.0271050437871927,1
-24.204781307927416,-14.67828737845175,-25.1479310598292,-27.77118942136995,1.5424961608686054,-16.71734859808949,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-11.990687030514737,-25.08169943634219,-21.31897687602184,9.993819527898305,0.481619931573083,-6.30875696708925,1
-1.5018047555186045,-5.144432960978064,-6.847101067986255,14.380329376062218,-9.251577048536284,-5.239590486179412,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-16.394358482857214,-5.885485866686012,-17.867491769947154,-10.017665923861635,1.9355430178067896,-1.5904875435496897,1
-1.2591553563798938,-6.472934295046998,-7.319711876181116,7.872208680209219,-1.932028548882412,10.51520105530772,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-18.206026061467423,17.1125652684929,-5.64405368483487,-11.154596832086906,-7.971668828200089,-6.402228547962512,1
0.495015140896606,-0.3775700830088032,-0.358261142908038,1.0687633770168936,-15.75661555742711,-4.113432912814372,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-16.99596759343064,-4.928542072961617,-20.82541636255761,-20.71466666320881,-29.94919892472477,-25.46545624836043,1
-28.983939523734765,-27.04121391446533,-33.395632722256494,-56.24105638088288,-65.10972206788546,-64.15383041510646,2
0.0,0.0,0.0,0.0,0.0,0.0,0
3.795963194434454,11.049311200984327,21.847681948415925,16.788398847089923,-16.40112168248559,-8.05631602026946,1
-1.097028689722287,-11.780144201450472,-6.61183407324767,17.430433189971264,11.166088604423337,17.458878398518642,2
0.0,0.0,0.0,0.0,0.0,0.0,0
2.156288115263457,19.27946708670657,5.069677746663516,47.86674516925465,59.02426990110874,61.511842428299786,1
-26.03630599862078,-25.97716994395211,-24.236132799593392,-40.67576753878316,-30.41541882012361,-32.873085410905325,2
0.0,0.0,0.0,0.0,0.0,0.0,0
4.968659481715376,9.342216920497323,6.483931900466804,26.44082295336576,18.644998869483985,27.04133335980369,1
7.836861110636619,12.319882655521376,11.243878437682756,44.24216941446476,64.79478169079069,60.18529306624183,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-15.173558467972374,-17.453372178409758,-14.685542295302012,-16.751965043108154,-27.558120499559774,-16.39060734223202,1
5.112163172867689,2.1921662689748467,10.936491891696894,29.53512644834655,33.34453474519125,50.90180759175886,2
0.0,0.0,0.0,0.0,0.0,0.0,0
6.085897469930498,-7.944514879242015,-2.806710597948766,-8.192906955052521,-9.774278580980264,-8.776891177364828,1
12.466949765969902,6.257725125323647,12.529512053508435,-9.463468089741635,-21.75727126405181,-2.8786672373052618,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-28.347912134691768,-24.23114322557296,-31.62335748257806,-5.440193786059826,11.173822786242525,-0.3639125677165715,1
-28.34786369389446,-20.385191818470457,-28.98100538115688,3.65642083138632,18.48233073279481,3.541234265319746,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-14.88422328371985,-10.044805353608592,-4.824810083417498,-10.278473276535024,7.730344998869246,-7.322144773984839,1
3.587913734707997,2.4271301723847354,7.13317134400117,44.05545376239982,11.344776123519347,5.158546223630768,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-28.36549169510028,-21.103126447147407,-25.43414122859401,9.866140185969869,29.142149085371017,36.1725080009462,1
-15.29378808793352,-15.585383500532432,-12.259387623597172,-20.224589945425144,-29.879154423979102,-31.69565153761314,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-41.70223349704912,-24.2510723377944,-35.53132215372278,20.633261313020927,56.60102993529581,51.72678103569544,1
-44.46002051653776,-34.23346516120798,-41.22361721640628,-31.34264559222093,-9.830852723644018,-21.134077875411705,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-9.076994378662054,-7.863442173443732,-4.542217780713419,-12.434530000835062,4.003911653087051,0.9738540528212996,1
-8.647032654312635,-19.53903558088245,-15.25167116146277,-28.971254238401027,-29.11038940564003,-16.409340504389224,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-17.283468546203967,-23.43135226877357,-23.255539686658903,-13.456457093394796,-13.339735407972784,-15.478930605459936,1
-18.69100771558761,-20.45636722684783,-27.340723763234365,-19.54236242534405,-40.24387334108441,-27.136372519462327,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-2.7175295880222143,6.241273426254827,-5.123464800777856,-44.13231380556479,-35.035815700205895,-52.01368788395576,1
-2.1047453461051515,-21.07152300714373,-28.505880436889274,-37.05400307466082,-29.543209143012948,-40.586923374121575,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-4.300343850292156,11.242891464931992,-4.058166334399516,-28.53524575912802,-7.235583336576244,-31.002255363304894,1
-16.733553479441778,-21.780641882767192,-26.46430388180364,-5.030396884767344,-16.31360115563613,-10.608364469606949,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-13.64504997001672,-23.10444939996821,-26.87552804921662,-38.16098033363885,-37.85246661113983,-40.0995196579674,1
-0.9530116364700024,-20.155450325404985,-21.09230127156819,-23.49384737690897,-25.871938291833267,-33.897139106125934,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-28.662891807687124,-16.77486223967686,-25.88293414486737,-10.197857622539493,-2.070571840371992,-10.000118848459708,1
-10.555516514411806,-11.54021833475183,-14.958629667465528,-12.725468517488324,-8.847276672337156,-8.276594824163688,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-13.638847601687845,-17.055414889720694,-13.027538901953791,-37.58593904282345,-24.509996624491333,-30.257429578826127,1
-3.948193712749274,-0.2673155748101553,2.5674103402767723,-20.984134999702327,-17.721493070703602,-20.60350869768596,2
0.0,0.0,0.0,0.0,0.0,0.0,0
11.010967107981791,3.313084957694324,13.324147437170952,-14.163436741594898,-28.90370269093654,-21.85499421003054,1
-6.314957156231772,0.9525561830020792,-2.410465744810305,27.970078047347684,2.63473895995252,16.503023737972796,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-24.85940849150364,-16.726032466728142,-11.999571093505986,-1.1521627827614482,23.30079867782862,9.567303509104695,1
-17.77668289290112,-29.094863776653884,-20.420488169541056,9.034372213056036,13.412506982983333,9.152432153319165,2
0.0,0.0,0.0,0.0,0.0,0.0,0
11.275469141772602,5.526682982138854,16.617299986308627,2.5419890223681927,22.471507237259114,9.526858786026132,1
1.1079604466695492,-13.334088261044844,5.941037222563216,11.748271238702465,-4.132459975510702,5.690387344894638,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-8.357060985721308,8.918671808524559,5.442491509261965,-9.310959176995883,28.396630474581062,28.23972825699812,1
-8.578575265178417,4.927985411719563,-4.505998054027739,8.743199910320293,9.106993834989808,11.32454449905292,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-10.01669794058005,-12.62638982629779,-18.085774130409625,16.383509754858892,90.4068089675918,33.66443139169247,1
13.125436337289884,32.048696461564134,-16.369947546085747,41.62474317639217,55.94011615648778,52.03860291084683,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-3.367869012234793,16.023424310494633,12.685803302668456,15.024851418661353,18.662878805805228,-7.217356092666007,1
35.416723192990524,5.767717985431179,22.69112143340229,13.799953437369458,-30.52039458274968,-17.860790735795188,2
0.0,0.0,0.0,0.0,0.0,0.0,0
19.69706655124989,9.922176212706724,24.28530971920055,-5.509886275761635,14.96279960758265,5.958350681453493,1
6.706964807626179,12.255517160522446,6.311220649894136,12.3516738997908,-17.28768958830198,5.267064087980904,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-32.02976642281528,-19.81488012605997,-25.83656051066213,-16.268662949078045,-28.431283029259607,-6.375774149090624,1
-24.047499454390177,-28.25517249362231,-31.383665518242,-14.584931771960091,-8.358584619940569,-12.248968448538267,2
0.0,0.0,0.0,0.0,0.0,0.0,0
7.441980333454704,28.228031146554187,11.613330921850276,19.604833966883664,-2.0234958907585634,6.19810247938282,1
-24.08133520795947,-9.94157783037405,-10.76752915434813,11.830219023153518,-18.29481245791608,5.321387791125353,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-9.268322554831828,-16.01351649472039,-15.223975351048374,-4.9898071322204895,32.70599298223667,26.711047291728583,1
-37.07280438903605,-29.403055129028704,-38.158733630424656,6.393909056988267,14.345116566628006,23.853484386932564,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-28.72667118412541,-27.52503481861331,-24.62656419524484,-25.515057035554435,-20.66589840229128,-18.46070088868173,1
-7.033298997050479,-25.222302513563005,-22.335923880152613,-8.348525911838937,-37.7812663617711,-25.295118630879937,2
0.0,0.0,0.0,0.0,0.0,0.0,0
2.3123384065154915,2.6531728585178485,2.796006508816317,-21.256337104245667,3.920663856139001,0.9517318367626684,1
5.631216857736167,-6.77219489651749,4.423918849564167,-19.69715763672356,-16.438699198431422,-11.41733411217296,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-17.040391597987774,-4.030464548860866,-2.7003845977586463,-9.719274354170455,-6.579313596416365,-5.36145871542118,1
-13.045229030091326,-15.788593893427908,-14.855901138993366,-28.38401681238039,-32.121627095972045,-30.069388006909392,2
0.0,0.0,0.0,0.0,0.0,0.0,0
11.826778857701356,12.2950467401548,16.619831887530186,-3.0535824271186134,-26.10634051899628,-15.111959287061351,1
3.959772574843944,-18.20153357136356,-7.291850356061791,33.30837487154398,6.912849198688502,16.60825029320623,2
0.0,0.0,0.0,0.0,0.0,0.0,0
19.379548853770952,19.00983092741876,12.31059110237107,-2.1283230035612712,18.33259049941196,-0.8480585146601587,1
24.72585360320913,10.68200606965367,15.515277485287292,-7.881588629582693,-22.423703642575614,1.104094055784451,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-10.03527952950462,-0.4960980339158378,-7.668593029639126,-1.8721610527953407,-0.044930310373407,-5.709888753282043,1
24.53786484799272,4.942247330675265,13.431413622026785,15.20764114874198,-0.2568643811743548,-0.3583239355682092,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-19.78951196951714,-26.104344352079835,-15.300028205532112,-39.95588056934639,-17.015584688708042,-31.566094980201427,1
-23.93190953952712,-21.540819117015435,-17.875727314324156,8.892405678189071,-5.896198995692129,3.096869409132812,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-5.7325537927302,-24.71772186285705,-9.513999104704045,-47.23282036323667,-38.15427829352914,-41.27410523247324,1
-12.905852491956074,-3.401537549341629,-2.768143908718187,19.84470930663902,-0.7647547904646775,34.6872676932852,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-13.733031891280984,-30.26647369043744,-22.666303818322326,-36.64560315323367,-36.2008746544522,-45.90504330868284,1
-24.23529650137975,-36.76457155085288,-26.59866814608992,-32.28271729154161,-28.38639127130888,-40.560557889116254,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-2.3335970860696644,-4.292275635296186,-8.68641314063496,5.574668339228181,28.204873846467816,9.815616860209085,1
11.914142208112704,-1.1780436380615555,-9.350946074423923,-36.04289148809049,-14.309536628964384,-24.128339577927395,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-12.72863790307838,-21.43624093794951,-21.734535106668098,-19.28153695733461,-21.21737480125877,-27.09350309852062,1
-4.984353943354947,-6.167577531775184,-19.59151911812325,1.8591922293128715,-16.50341217863632,-17.78462773182674,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-14.111771555333458,-5.32635286193669,-19.81696988235628,-39.578787690337066,-19.6276454588422,-44.98839203598955,1
-0.3512486079579378,-7.882988471859215,-12.337180992373437,-36.039225760842974,-25.44471929727893,-40.612302115352335,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-26.496868249726653,-30.9228687659671,-32.93270869359522,-11.409528959564852,4.391770453758139,28.31886139457472,1
-22.98965394224213,-29.810729348630144,-21.047135609583947,32.81848758143933,32.23905773671125,52.03785909536731,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-19.013014680814287,-11.277437635445295,-14.772695794959894,-33.58972965542302,-26.1763642109226,-18.775769387285905,1
-11.914783279996884,-23.142565981469048,-16.38284308429283,-13.186929756356816,-7.1758781547858685,19.253424248749667,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-13.722197381362973,-16.77037776688547,-24.28400295737365,-27.529426140900423,-32.61053648877327,-25.37342092284901,1
-16.69794407899607,-28.42596021343991,-25.217506510486405,-20.25733127037609,-39.46837412523823,-33.779956066283965,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-14.95843120701132,-11.020782067356093,-19.663549357911062,-14.547758367099412,-31.97309357887289,-26.951648244429705,1
-0.7164977345366752,-6.033062973620877,-7.829241295407948,4.27821112796623,2.959994582424285,5.1984487895575535,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-13.530081078111698,5.47112799584208,-8.908868715080462,-18.34151184281968,-8.213963473868269,-14.259317390434113,1
-12.651476837057574,-7.561488144079723,-7.815582978068095,-7.995702461579186,-8.899178337061617,-20.92142745904716,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-16.732574456939624,-14.138103068469071,-17.778832825232087,14.543804344371283,23.406054534358635,11.50206100996472,1
-27.570507326229933,-34.99595573017898,-39.7353374923628,-12.788936493275086,-20.46613515098248,-17.17330948621764,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-17.440631128666507,-21.995963789565646,-19.284122125968445,-67.73955382468515,-68.6899742049014,-70.96844586842768,1
-24.950651128086825,-33.941899444752,-25.03884497573976,-58.54511784888293,-66.83620780376344,-70.94828339018632,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-22.905770620820466,2.8684715733282045,-8.729707214808492,-33.40367448463882,-45.40233717398121,-27.810277322903804,1
-17.097631053055185,-12.50543285849656,-15.689070553682802,-47.299527552234274,-59.08231710236159,-50.1326902035929,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-18.782292943096,2.104533876263858,-20.536238055316417,-52.85625681594009,-53.118820998073566,-53.54775875248345,1
-24.65273275624332,-10.190393283232376,-17.62268499467884,-59.71453341247233,-55.48077655514951,-54.05269022322579,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-18.99801504747637,-20.52414936392713,-24.725943136659406,-25.44295521873613,-28.48990512314356,-10.233445731896357,1
-8.74309655543227,-15.539739495341934,5.376387360399479,-19.96509214391569,-23.496623238386853,-12.038455116542476,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-5.745142063677779,-14.482093966666062,-19.48258990340413,13.302197863309573,18.09252311533445,19.775349895694497,1
-3.154814709213426,-12.55776460242749,-8.271909796944366,4.564604500613177,0.4116546371371326,4.140620365318299,2
0.0,0.0,0.0,0.0,0.0,0.0,0
10.013617974670993,-10.277902415657826,-18.25568039596453,-18.03060046078821,-28.481129804016405,-17.870572082928938,1
0.8098843629953634,-8.268175770508615,-2.647506070348974,21.48897945750832,-13.198318741270151,23.71237120282749,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-5.964635194338238,-2.1930711757373533,-7.838044018201991,-17.724292439192606,86.73761367296467,32.29483856102771,1
23.67931949705464,27.12004405378761,15.529012231829553,29.00725153712132,77.18723779494047,62.774047230690414,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-22.875141040075786,-1.8666341182179853,-11.378836945294903,-21.68923749355757,-4.322496598195436,-38.75158167929875,1
-1.1665557554590666,-12.688462483759713,-12.050547728220522,-26.83228554203183,-42.34086519299861,-47.20749672635674,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-6.347258254296011,17.65001670275507,3.9078995129605247,1.864707143713154,10.879938800920897,4.3326987600570455,1
3.733276577191498,12.94791558837162,11.344270739601768,40.994022797574445,11.89722751182736,18.923140571857346,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-6.851833398736049,-7.263275976083326,-0.8636719532025621,27.63286225026774,11.46200702539524,11.857896051850028,1
-3.305816486429821,-6.021904522641413,-3.5081483977799666,15.754078836972536,26.1031227813058,9.177306591803926,2
0.0,0.0,0.0,0.0,0.0,0.0,0
-5.424938767130995,-6.080297332629455,-4.8442921533531385,20.22235159901677,27.41197059083369,18.112852509322167,1
19.439344493234582,7.259728428026844,12.72922384614466,63.6867491064796,52.53282532528563,40.720930973023385,2
0.0,0.0,0.0,0.0,0.0,0.0,0
12.75300385921026,4.998951183713456,9.37383901127224,34.546974676330535,4.7755674661411005,32.643648481336015,1
0.8262051675921647,-7.781385468413207,-10.683121190555662,-25.22133962330189,-12.483870351434122,-20.679052512964287,2
0.0,0.0,0.0,0.0,0.0,0.0,0
0.7192689306127216,1.2562919072840917,-3.547855016220136,-26.02648662830515,-30.162988248079525,-32.87943033561665,1
185.54185737860672,37.40627222628194,53.53325147927149,-30.301392201828858,-33.30273373774181,-44.23369862656253,2
0.0,0.0,0.0,0.0,0.0,0.0,0
0.3532426433348039,5.386062246228405,2.496307616894705,-3.370046389796235,5.788107863256702,-8.676263350552329,1
14.948823872363407,7.570742710975341,10.922250943678804,-20.13433259656761,12.811894993767812,-12.822515453707137,2
0.0,0.0,0.0,0.0,0.0,0.0,0
56.93522209828619,30.768953925471138,12.398763479570194,-29.095918126889863,-4.797069911356193,-32.98042248661724,1
4.284909414926715,11.199928694611422,1.4358151355015365,-3.517744623883352,48.10660253235597,-1.7283449607060395,2
0.0,0.0,0.0,0.0,0.0,0.0,0
